replay_row,component,root_box_id,record_id,final_adjudication_requirement,freeze_route_kind,freeze_route_status,final_replay_status,final_replay_pass
1749,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho0.d3y51.d4x31.d5y31.d6x51.d7rho0.d8y51.d9x31.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1750,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho0.d3y51.d4x31.d5y31.d6x51.d7rho0.d8y51.d9x31.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1751,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho0.d3y51.d4x31.d5y31.d6x51.d7rho1.d8y51.d9x31.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1752,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho0.d3y51.d4x31.d5y31.d6x51.d7rho1.d8y51.d9x31.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1753,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x30.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1754,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x30.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1755,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1756,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1757,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1758,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1759,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x31.d10y30.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1760,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1761,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1762,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1763,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1764,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1765,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y30.d6x51.d7rho0.d8y51.d9x31.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1766,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y30.d6x51.d7rho0.d8y51.d9x31.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1767,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1768,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y31.d6x51.d7rho0.d8y51.d9x30.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1769,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y31.d6x51.d7rho0.d8y51.d9x31.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1770,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y31.d6x51.d7rho0.d8y51.d9x31.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1771,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y31.d6x51.d7rho0.d8y51.d9x31.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1772,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y31.d6x51.d7rho0.d8y51.d9x31.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1773,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y31.d6x51.d7rho1.d8y51.d9x31.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1774,TENSOR,D060-00013204,A062-D060-00013204.d1rho0.d2rho1.d3y51.d4x31.d5y31.d6x51.d7rho1.d8y51.d9x31.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1775,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1776,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x30.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1777,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x30.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1778,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x30.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1779,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x31.d10y30.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1780,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1781,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1782,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1783,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1784,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1785,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1786,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1787,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y30.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1788,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1789,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1790,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1791,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1792,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1793,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1794,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1795,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1796,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y30.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1797,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1798,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1799,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho0.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1800,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x30.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1801,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y30.d6x50.d7rho0.d8y51.d9x30.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1802,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1803,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1804,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y30.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1805,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y30.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1806,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1807,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1808,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1809,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1810,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1811,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1812,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y30.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1813,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1814,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1815,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x30.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1816,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1817,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1818,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho0.d8y51.d9x30.d10y30.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1819,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1820,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho0.d8y51.d9x31.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1821,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1822,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1823,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y30.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1824,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1825,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1826,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1827,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x30.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1828,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x51.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1829,TENSOR,D060-00013204,A062-D060-00013204.d1rho1.d2rho1.d3y51.d4x31.d5y31.d6x50.d7rho1.d8y51.d9x31.d10y31.d11x51.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1830,TENSOR,D060-00015599,A062-D060-00015599.d1rho0.d2rho0.d3x51.d4x30.d5y30.d6y50.d7rho0.d8x51.d9x30.d10y30.d11y50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1831,TENSOR,D060-00015599,A062-D060-00015599.d1rho0.d2rho0.d3x51.d4x30.d5y30.d6y50.d7rho0.d8x51.d9x30.d10y30.d11y50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1832,TENSOR,D060-00015599,A062-D060-00015599.d1rho0.d2rho0.d3x51.d4x30.d5y30.d6y50.d7rho0.d8x51.d9x31.d10y30.d11y50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1833,TENSOR,D060-00015599,A062-D060-00015599.d1rho0.d2rho0.d3x51.d4x30.d5y30.d6y50.d7rho0.d8x51.d9x31.d10y30.d11y50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1834,TENSOR,D060-00015599,A062-D060-00015599.d1rho0.d2rho0.d3x51.d4x30.d5y30.d6y50.d7rho0.d8x51.d9x31.d10y31.d11y50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1835,TENSOR,D060-00015599,A062-D060-00015599.d1rho0.d2rho0.d3x51.d4x30.d5y30.d6y50.d7rho0.d8x51.d9x31.d10y31.d11y50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1836,TENSOR,D060-00015599,A062-D060-00015599.d1rho0.d2rho0.d3x51.d4x30.d5y30.d6y50.d7rho1.d8x51.d9x30.d10y30.d11y50.d12rho0,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
1837,TENSOR,D060-00015599,A062-D060-00015599.d1rho0.d2rho0.d3x51.d4x30.d5y30.d6y50.d7rho1.d8x51.d9x30.d10y30.d11y50.d12rho1,final_replay_only,p1_closure_interval_record_freeze_candidate,frozen_closure_candidate,pass_final_replay_only,True
